-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116.40088423359555,39.91201950111718,116.39271585752401,39.96048112928032,116.34515212109407,39.95324797667421,116.31610375977738,39.95368199881902,116.32980571952588,39.976218781523315,-1,-1,116.35191275809315,39.94972846165776,-1,-1,-1,-1,116.27060505219295,39.91947333986343,116.26555588470384,39.885784014737375,116.25774754591916,39.87048615028418,116.22283634664987,39.86645168433443,-1,-1,116.21341423902219,39.86139764568962,-1,-1,116.1993278471739,39.86832619890655,-1,-1,116.203743186723,39.79936596603281,116.22552228929759,39.81920068217976,-1,-1,116.23365652536278,39.78727197924327,116.21008355123882,39.81583969443934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116.40499477977696,39.94550699016996,116.38349136860884,39.931417797296106,-1,-1,116.34754076490788,39.9550222515579,116.31476987052405,39.95849500753826,116.32510360343448,39.974179730661376,116.35854744362389,39.973016438494824,-1,-1,116.32388202269678,39.92862782571585,116.31271691761435,39.906843875869534,-1,-1,116.27196327683427,39.88405350492523,116.25503805165692,39.870669045805755,-1,-1,116.2064548592926,39.84081077304642,116.2078020439104,39.87900510436439,-1,-1,-1,-1,-1,-1,116.22807700287393,39.82310835528607,116.22467892177825,39.817422976032866,-1,-1,116.23017639279729,39.78748679827376,116.26078508165689,39.80673331060158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116.40396993357236,39.94832471092471,116.3808567340489,39.933564323464076,116.35576303928673,39.9482576810431,-1,-1,116.31397481543526,39.955048381505904,116.32559379597774,39.9766198953004,-1,-1,116.35013551857287,39.947615608610306,116.31138482124662,39.939875605337605,-1,-1,-1,-1,116.27063300820318,39.88289640142066,116.26884536464577,39.83526185163373,116.2248604056603,39.87054487829679,-1,-1,-1,-1,116.19892669371573,39.90357640695058,116.19907550970782,39.894396919585695,-1,-1,116.22185276973849,39.825463544175996,-1,-1,116.21902337793377,39.80736642635869,116.23194737333178,39.78506252567239,116.25182140025949,39.81006294402064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116.40387508738475,39.950572410947764,116.3782618677029,39.8947838028222,116.3794153462315,39.944223910511695,-1,-1,116.3132017623089,39.957433901253815,116.3330300339436,39.995159178259634,116.36283288802643,39.969699604929374,116.3455349627715,39.95119296571678,-1,-1,116.30327433057148,39.92333841562206,-1,-1,-1,-1,-1,-1,-1,-1,116.21108511933176,39.83803789291462,-1,-1,116.20507797635004,39.90152801110406,116.20447501586523,39.86886715055768,116.2290509061226,39.83190411515511,116.22719538212843,39.82768549549186,116.22212642235495,39.81151439175785,-1,-1,116.23132635672674,39.78656807842863,116.25889411168407,39.81105070141675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116.37812817763997,39.93258883851034,116.37890187992629,39.943800426496004,116.35224737276266,39.955254701091974,-1,-1,116.32511249129244,39.96998685414693,116.35371089158058,39.976908873388666,-1,-1,-1,-1,116.30004010008726,39.918248339112466,-1,-1,116.27247211327736,39.88555225999281,-1,-1,-1,-1,116.20703894508111,39.846073660713,-1,-1,116.17324238538215,39.873826671855035,116.20196423770078,39.87197053723785,116.23383581083029,39.84187628226508,116.22403072513026,39.82336597113349,116.21776983300941,39.81604979735552,116.22038352707682,39.807894645952686,116.23862436677062,39.78857732452593,116.26112556940768,39.80717331852173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116.40252852354868,39.94627916981151,-1,-1,-1,-1,116.34594295256954,39.95780471119923,116.33511880546199,39.93531556572435,116.32526945945719,39.99883777452645,116.36133353860593,39.97368960671878,116.34478754311755,39.946090943388626,116.31590394555292,39.94229201024375,116.34037649182758,39.91168616001811,116.27126551840392,39.92336838638409,116.27007308490427,39.88425895771079,-1,-1,-1,-1,116.20917620042621,39.84370182234084,-1,-1,-1,-1,116.23070664120337,39.87718865793269,116.20943333093224,39.84564317057529,116.22639675654479,39.82181530343217,-1,-1,116.22016380028185,39.8027368798384,116.23587379838777,39.792236343857624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116.3840841257906,39.972484467811775,116.37519768919256,39.9252128117159,116.37602393063376,39.99237069644121,116.34611526557019,39.95629121849467,116.31066081764584,39.95877669655654,116.32555185675457,39.976030763535455,116.35299412658063,39.974951136933136,116.34360458094952,39.94461788614788,-1,-1,116.30068837871198,39.922834660315495,116.27273220419491,39.922407883023716,116.26375403419044,39.882266732169626,116.26241548733469,39.87157272999747,-1,-1,-1,-1,-1,-1,116.2034452472737,39.90709179006604,-1,-1,-1,-1,116.2264048776712,39.820412561915816,116.2205315592969,39.81541995639664,-1,-1,116.23969598790656,39.79340026401082,116.25896381650287,39.807662087560416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116.39984094548652,39.945206183643286,-1,-1,-1,-1,116.34387813542862,39.95688819891492,116.31462869784708,39.95406036303435,116.3250882370736,39.96942176227348,-1,-1,116.34983104912845,39.94716697100866,-1,-1,116.30252120978895,39.921539252947,-1,-1,-1,-1,116.26212780660981,39.86394611126487,116.26694205935908,39.8611019051312,-1,-1,116.21365487748488,39.87355544571794,116.19979038401638,39.90704058535398,116.19541354296655,39.869044831179735,116.21260471005736,39.83982675673957,116.21953600488462,39.82133136384578,116.21808640847004,39.81872964501461,116.22299824217254,39.81012139685548,116.22931606283181,39.785543495637285,116.25357807315547,39.805771959307584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116.38930518123718,39.94097729804652,116.38587296288631,39.92553595957056,116.35184707558709,39.93682533074315,116.34173220530008,39.95870693682229,116.30811128796313,39.951886732821286,116.32402665140737,39.96970768366339,-1,-1,116.34078969812143,39.912056334194595,116.31585716762662,39.93594600227228,116.30422303751882,39.924968507088195,116.2632563516436,39.92225844906162,-1,-1,-1,-1,-1,-1,116.20960253599496,39.84420404591267,116.21665977411722,39.87477480761319,-1,-1,116.19821661134374,39.87199032433881,-1,-1,116.22418585789131,39.82807311415765,116.22852615975401,39.81804641198726,116.22565783527781,39.80402782405903,-1,-1,116.25323033118045,39.815352508829605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116.39879839276858,39.95071838113306,-1,-1,116.38309413047851,39.94997123646219,-1,-1,116.31236900057264,39.953867015896186,-1,-1,116.35906035958664,39.97238248501723,116.34516375076895,39.95110587551133,116.31418631685256,39.985651371326874,-1,-1,-1,-1,116.27185469952796,39.88219169007822,116.25428169813645,39.86812144221247,116.22716005991253,39.86961497451545,116.21525113952232,39.861090512614126,-1,-1,-1,-1,116.19922471143816,39.8723763854461,-1,-1,116.25650641497691,39.81491362790349,116.22308890348863,39.817928271651034,116.22336935848338,39.80664284029467,116.23972591262653,39.79145038722641,116.25241794981312,39.810033423572925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
